,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
108,-0.5196085390576599,-0.5205374329888086,-0.45842735604276835,-0.5205374329888086,-0.5167643909313389,-0.4735630593733104,0.18400561274255908,-0.5028846752549276,-0.484258182436215,2.26570900945038,-0.3688901656789674,2.3472647646926106,-0.43150815213274396
109,-0.5183252668912701,-0.5202507556148067,-0.4577306195397262,-0.5202507556148067,-0.5164528034233299,-0.47475567061344265,0.14585162873651883,-0.5016619707637918,-0.48373198454291394,2.284390862706564,-0.36760229253429466,2.3371970056765217,-0.40667737758122
110,-0.4971051226108782,-0.4978909770203205,-0.43556434174907066,-0.4978909770203205,-0.4941047795505717,-0.4527842590874475,-0.10179647249275167,-0.4776654013828815,-0.4614852321188895,2.298070231409577,-0.3457149633323391,2.3671683352324933,-0.4032360402766
111,-0.5050543026309885,-0.5057426206149882,-0.43741593457932043,-0.5057426206149882,-0.5020088846248273,-0.45990708647617606,0.051246148666778686,-0.4874664266229302,-0.46478756405015237,2.4430214520531894,-0.384242619472642,2.194492517132244,-0.4363920581651996
112,-0.5137565568125396,-0.5145991993559326,-0.44618447099706987,-0.5145991993559326,-0.510860652261797,-0.474185983693,0.12033868920933646,-0.49851456182149234,-0.47359137016980113,2.4379645020455336,-0.3929426394370759,2.184741156821172,-0.4038097141714007
113,-0.5150492686891527,-0.5165641948422425,-0.44829294149977794,-0.5165641948422425,-0.5128334879912606,-0.4750148966042511,0.13409290494508141,-0.49918605762779694,-0.4756423646669391,2.4298075777796013,-0.39516276532217576,2.190414871254076,-0.40000518189291995
114,-0.5061053751871671,-0.5070842161704953,-0.43823312880407916,-0.5070842161704953,-0.5033218240836391,-0.46406776258512394,0.07206279244611137,-0.4915634890334005,-0.4658148331336824,2.4643113624800277,-0.3846517131612839,2.166759110784607,-0.4352067073813795
115,-0.5127683319777591,-0.5140076955943433,-0.4416017786922278,-0.5140076955943433,-0.5100510485868052,-0.47112834740296067,0.12397450927744437,-0.49619121068709054,-0.4706075456030653,2.6108031037776778,-0.3852539172868851,1.9808499266542772,-0.40000996828391966
116,-0.5011450909469342,-0.5020459916049756,-0.4335096214347722,-0.5020459916049756,-0.4983007973509196,-0.45976021516429866,-0.005653700162442832,-0.48335356960680664,-0.4609652502442143,2.455767386369841,-0.3801731255680504,2.19079660459293,-0.41961063727438125
117,-0.5050022701105745,-0.5060339800783201,-0.43763143154783,-0.5060339800783201,-0.5022960985552254,-0.46488994963855185,0.05840663017327618,-0.4872598380370945,-0.4650334514886158,2.446004078380392,-0.38439907859553063,2.189819108909056,-0.43564973933266105
118,-0.5046472144803801,-0.5055988043566356,-0.4326518395739825,-0.5055988043566356,-0.5016125915957854,-0.46280713830231607,0.027110798601600435,-0.4875442483877022,-0.46187434994145893,2.6425619135360865,-0.3758829229249448,1.962136528745245,-0.39359132696309135
119,-0.4979772647735948,-0.49897060111961805,-0.4302824495329061,-0.49897060111961805,-0.4952171127162283,-0.459644747299094,-0.05157125212325258,-0.48003709983509707,-0.45779888188682366,2.465393183641577,-0.3768278340623281,2.187484078820215,-0.4055794179932295
120,-0.5069260403638403,-0.5075611541963859,-0.2714302684912853,-0.5075611541963859,-0.502212536473397,-0.45352262401747984,0.13408885491260095,-0.48677703331309524,-0.4891493892291266,1.2231447527259889,-0.3317287987590595,3.074908014308093,-0.3752726229066278
121,-0.5208182996979841,-0.5214932791059612,-0.27985724540585244,-0.5214932791059612,-0.51601996387868,-0.4649325482546765,0.270771455170029,-0.5007926545269117,-0.5026522628330482,1.2495622505478576,-0.34156157369964235,3.0363500287895593,-0.38706262799872726
122,-0.528830733728263,-0.529705053278356,-0.28853614845109504,-0.529705053278356,-0.5242423190208652,-0.47365796393428966,0.34376829013110005,-0.5100834007448664,-0.5109004603093689,1.237926685806442,-0.3501211904245281,3.0252092245438313,-0.3611218773113857
123,-0.5404106026680293,-0.5418498436619418,-0.2963615374120921,-0.5418498436619418,-0.536289270331292,-0.48580385842220997,0.38650749381312327,-0.523240585857957,-0.522708455260394,1.257440666083545,-0.3590495844271609,3.0022739258266284,-0.29865850402027777
124,-0.5294757177981542,-0.5303983225517357,-0.2901220312595475,-0.5303983225517357,-0.5249558069478074,-0.4753268092376315,0.3670078648085618,-0.5116043138492204,-0.5116633290786606,1.2306910639173243,-0.35147913488386845,3.023442589355881,-0.36571772992340557
125,-0.5198202358797439,-0.5213859136805472,-0.28378305253628444,-0.5213859136805472,-0.51600395413572,-0.4659359828107789,0.29748710484392954,-0.5029251440129292,-0.502859374799903,1.220108741100014,-0.3444574673703944,3.0451580862322807,-0.38419689326937634
126,-0.5438108272507927,-0.5476130699673083,-0.2958316689640123,-0.5476130699673083,-0.5419099512935104,-0.49251564291734723,0.39080026086758823,-0.5303643261917531,-0.527980991916369,1.297802266820982,-0.36012672458083833,2.979191591493675,-0.28002784613300613
127,-0.5224761811912398,-0.5242463157423011,-0.37472578584560495,-0.5242463157423011,-0.5199840585172879,-0.48536004910448055,0.13148556502895645,-0.5120312603008089,-0.49692415404349866,2.4606998498518604,-0.37943885873864835,2.1540768901870506,-0.4068293258416978
128,-0.5224573050056684,-0.524667293085949,-0.37601277728426513,-0.524667293085949,-0.5204297226035255,-0.4809945113993054,0.14628136663110733,-0.5123586448497428,-0.4975033797370803,2.442990240277954,-0.380698552336945,2.1706720089555454,-0.4201541364761767
129,-0.518517615150495,-0.5245076242133214,-0.37571749838606294,-0.5245076242133214,-0.520266188008835,-0.48619195773144586,0.11918469720474056,-0.5110499005895028,-0.4973189305948183,2.4458571536081473,-0.38040754803525473,2.1732905000826532,-0.3998474639724845
130,-0.5209781849905104,-0.523291145522264,-0.3744035785044239,-0.523291145522264,-0.5190469316429067,-0.4793662525208382,0.14938954785664807,-0.5088819033693497,-0.4960846462956144,2.4490188949892078,-0.37909669962102094,2.1636227181016534,-0.4375906729583177
131,-0.5148450179117158,-0.5229439005795353,-0.3743324518909413,-0.5229439005795353,-0.5187075577754383,-0.4799966176008215,0.14034246474141657,-0.5075260568165477,-0.49578785696352906,2.4438538644691437,-0.3790168694147023,2.1716145272186815,-0.4397106268964762
132,-0.5186402094455769,-0.5226951025451101,-0.3722644442131346,-0.5226951025451101,-0.5184069010467478,-0.47890596801375573,0.15008522868834814,-0.5067009356103527,-0.49520663140176147,2.48042036986573,-0.37700620548536223,2.1282930545194336,-0.44627715276660085
133,-0.5211197508603601,-0.5233808888200043,-0.3733102140986085,-0.5233808888200043,-0.5191029490746343,-0.48346716254188793,0.13065028378945928,-0.5064480628951813,-0.49595819814455505,2.4725480674728213,-0.37804062824012347,2.1413505208400836,-0.42034012860700387
134,-0.5172260915262247,-0.5248621015269895,-0.3536293665353981,-0.5248621015269895,-0.5199809125532685,-0.4798284397934769,0.2448638520213245,-0.506510708366173,-0.49357242861852146,2.8935346637231447,-0.3590268351121088,1.5305565118302764,-0.38945604201559403
135,-0.5220293238820809,-0.5258287032028703,-0.3767225801219367,-0.5258287032028703,-0.5215782591278361,-0.48267715958853896,0.1430713098874761,-0.5114514398868847,-0.49858226682444484,2.450844471140117,-0.3814225903972151,2.1625090581654294,-0.41030381295834617
136,-0.5217595089612629,-0.5239985345516203,-0.3720884484714058,-0.5239985345516203,-0.5196681602385068,-0.4827628227430943,0.12486364217291374,-0.5103488338521606,-0.49623972485217493,2.508651425112779,-0.3768768431445601,2.100943907652176,-0.4067175635714638
137,-0.5218206392779818,-0.5242206656269492,-0.3751088194063654,-0.5242206656269492,-0.5199700584071392,-0.4802568531323103,0.14606739595849866,-0.5116200674936082,-0.4969731834486791,2.4525667623490746,-0.379809010082117,2.160201278576235,-0.42483547438170854
138,-0.5262599108296094,-0.5279675177632767,-0.37832974443270584,-0.5279675177632767,-0.5237019183773344,-0.4879296722449051,0.14331751380648355,-0.5165611409437522,-0.5006239319559544,2.4593192316866745,-0.3830465129844689,2.1519773272123732,-0.38222620541024926
139,-0.5223491461682149,-0.5260494706484352,-0.37729441505447675,-0.5260494706484352,-0.521809034161883,-0.4842499116279492,0.13923695889238408,-0.5147097008325541,-0.4988671854782281,2.443615184196693,-0.3819833592463375,2.171112775365366,-0.40060322458792935
140,-0.5259771287414594,-0.5279765150883552,-0.37752423893315024,-0.5279765150883552,-0.5236876973487093,-0.4855419626451283,0.1153461458585238,-0.5168977565714719,-0.5004840936803688,2.475570523734146,-0.38226668162602784,2.1393382099144738,-0.36192228978411806
141,-0.52570113734216,-0.5367988370143515,-0.38763840510535263,-0.5367988370143515,-0.5325468448027839,-0.5025989188895792,0.14461017124969086,-0.5269906357493989,-0.5095424766837898,2.4409585290995137,-0.39234012726237455,2.1677135167856325,-0.3023259972706946
142,-0.5106346566080873,-0.5342197082664231,-0.3951687119037624,-0.5271180230589327,-0.5280341404506991,-0.4958493030903528,0.17594881248260996,-0.5248341210962039,-0.49871128222897143,2.32775943035218,-0.4298249357163152,2.284439150586489,-0.3437525110015324
143,-0.5048116228891534,-0.533906970847822,-0.3948707739837789,-0.533906970847822,-0.5277220613754736,-0.4950790891086704,0.17618596512788345,-0.523881878777717,-0.4984023240490367,2.3277675611342707,-0.4295233092593933,2.2844518920397525,-0.3463004171630406
144,-0.5135677025106368,-0.5333102014601949,-0.3942475087506798,-0.5333102014601949,-0.5271241133422181,-0.49848771002226067,0.16129303383043736,-0.5237512393499939,-0.4977987886130256,2.3289096740216544,-0.4289066476895171,2.2855857503481074,-0.32528434500147696
145,-0.501145135932846,-0.5225893618411316,-0.34612112136930745,-0.5225893618411316,-0.5147393190703982,-0.46734164406318046,0.3786784648791143,-0.5097994701121445,-0.47752597050511925,3.109519979841459,-0.3901029913132554,1.0357928373408454,-0.2720369060129032
146,-0.4924431500706936,-0.5118645871511366,-0.335408477995863,-0.5118645871511366,-0.5040150840319209,-0.46114472084235825,0.38934128187477557,-0.4981968989414896,-0.466804293699841,3.1199950650232893,-0.3793873244043275,1.013606587349025,-0.36181380995832224
147,-0.5158919308041896,-0.5328263175137599,-0.3928396198698212,-0.5328263175137599,-0.5265991258054927,-0.497608009413962,0.15137832827403025,-0.522382366138976,-0.49707894835034344,2.3484116370576027,-0.4277290521733156,2.2676940774866083,-0.3217023552346225
148,-0.5172628210233988,-0.5346595645402422,-0.3885292773833715,-0.5346595645402422,-0.5281590803669208,-0.49595518919828446,0.16539257720207,-0.523243788889826,-0.4973433522938503,2.4730271425189456,-0.42494990053584997,2.129643357427647,-0.32330053837667844
149,-0.5110164238510032,-0.5315234154366433,-0.3846575408122569,-0.5315234154366433,-0.5249902092671929,-0.4895413776290493,0.1803035254139325,-0.5200794284645072,-0.4940193616510492,2.49130331968224,-0.4212614973069967,2.107636849455613,-0.37063102469644466
150,-0.5136370929913058,-0.525723460001917,-0.3828699853745063,-0.525723460001917,-0.5193687421060809,-0.4810580375469115,0.1841663807155023,-0.5139187142436357,-0.4892440231716283,2.4145191485193576,-0.41847391572086806,2.1941833500644132,-0.42285144814050274
151,-0.5167027022762589,-0.5280332342815188,-0.3797682798179099,-0.5280332342815188,-0.5214377912101295,-0.4871127126307863,0.2291932951546861,-0.5159812168390121,-0.49017190780970854,2.523589679346387,-0.4167209344543966,2.0586525902725574,-0.4274735511723908
152,-0.5124944575673426,-0.5210173916964973,-0.3728884969452595,-0.5134520753149223,-0.5144280011281456,-0.4831000259920436,0.14473044988209982,-0.5088357192588853,-0.4831908097886225,2.5278051100782144,-0.40980724088734527,2.0760044157705573,-0.42932575715180876
153,-0.5112452118027171,-0.5290792292330981,-0.36660327966774675,-0.5290792292330981,-0.5218516218750072,-0.4817056237137625,0.2882793525946401,-0.5156098236491106,-0.4875889458915886,2.815037608092572,-0.40709779620906,1.6445967150285874,-0.39805291444061097
154,-0.5184165256755747,-0.5294041715499711,-0.3772394396330907,-0.5216327347819997,-0.522635250125068,-0.48177303559907425,0.21665375817528507,-0.5158088200680819,-0.49054698771011396,2.6024848459425103,-0.4151640510607912,1.9653824597042133,-0.4119000476182432
155,-0.43169579519885776,-0.46502356857487787,-0.28042499524623826,-0.45559565369598926,-0.45681185471536584,-0.40702303623995495,0.31372220042132404,-0.44856714315377777,-0.41788399418043465,3.3344261276172458,-0.32643321985521484,0.36472721991611173,-0.3234162870939704
156,-0.44760143001230257,-0.4705799546856264,-0.2866901476394737,-0.4705799546856264,-0.4623997697041555,-0.4210668258425561,0.4122413865982529,-0.4542721783345059,-0.4236213727024413,3.31428175315909,-0.33252172365506233,0.36180786954831207,-0.318997652043905
157,-0.5111181977529078,-0.5201272188248629,-0.37596285475477165,-0.5201272188248629,-0.5156727019575287,-0.4690070359985788,0.19701318262697035,-0.5063049634280916,-0.4833130298386292,2.4470964134655766,-0.41189350320533574,2.1557489218285224,-0.48633179333550036
158,-0.5127464230724479,-0.5227484691767794,-0.3769082628060941,-0.5227484691767794,-0.5182421706653256,-0.47756630922557525,0.22209425998913143,-0.5096593478971468,-0.48550633271848387,2.4789677293618415,-0.4132565879893905,2.1131754650684624,-0.47485508169141133
159,-0.5128248653439164,-0.5233104441733086,-0.3792369339913451,-0.5233104441733086,-0.5169014540114859,-0.4754085774069867,0.2125093218224196,-0.5103166029255901,-0.48651945587352224,2.4420432127894762,-0.41514493857193663,2.157354545325729,-0.4689333634662244
160,-0.510173643950796,-0.5198407909260799,-0.37120421201817727,-0.5122495458337457,-0.5152480876452177,-0.4723955090989915,0.18310850462406217,-0.5061886957520262,-0.48188456546440916,2.539430981284582,-0.4082494880687679,2.0529839957678098,-0.47808894291824205
161,-0.5039154624582317,-0.5145463292440985,-0.37230356487492616,-0.5145463292440985,-0.5101511876484218,-0.4601410145167884,0.14508814495002048,-0.5002283382177859,-0.4782228449823078,2.4131265022562314,-0.40775528551443385,2.205574113184359,-0.5019784036895188
162,-0.5052925859857008,-0.5183650726663908,-0.37878416055205305,-0.5112363233244941,-0.5140521793145433,-0.46274657030091254,0.1816781127078669,-0.5038174338843822,-0.4827213259569072,2.3545209121179864,-0.413572457340509,2.2590669584299894,-0.5046778739299491
163,-0.5066864311381476,-0.5175401701919066,-0.37763667275763924,-0.5103949456038439,-0.5132173093161286,-0.45769891426688164,0.15339641862717962,-0.5020921946325151,-0.48181404725159316,2.3619853387973557,-0.41250536874738514,2.2580223210410435,-0.49381802455953855
164,-0.5038365101165336,-0.5197523469438864,-0.38077730052869563,-0.5197523469438864,-0.5154581741613946,-0.4782017891443702,0.1318262669945465,-0.5025614602014149,-0.4842633156836232,2.3406635726333302,-0.41541459503871253,2.284661881304635,-0.4371338821699936
165,-0.495413980016999,-0.5202201994462277,-0.35411015278949104,-0.5202201994462277,-0.5150875856450364,-0.468461394816363,0.26876010387739363,-0.5008486120848389,-0.47780190356861363,2.898694448289465,-0.39551040956604233,1.5172153881473303,-0.43699550293434886
166,-0.5051360424856682,-0.5198368994073054,-0.3766450725025568,-0.5198368994073054,-0.5154124328456418,-0.46185079136196566,0.1836898497365566,-0.504874889261012,-0.4832710600547138,2.427369752411576,-0.41233333171068615,2.1809159951751087,-0.4927781782863876
167,-0.49561378094724456,-0.5111096143236552,-0.34257559877600713,-0.5111096143236552,-0.5059021026072953,-0.4605235872872135,0.17060101036346073,-0.4902287834596593,-0.46807232741158983,2.957695710788816,-0.3845799908021829,1.448033760487386,-0.4066150817011604
168,-0.5083254151265666,-0.5266850425280387,-0.3704159134544756,-0.5266850425280387,-0.5218565020229566,-0.4762527326906615,0.24029469720482194,-0.5099248192872582,-0.4867797490976089,2.689681607964603,-0.4093634798425751,1.8444076825212388,-0.4380952911124845
169,-0.5075426581873184,-0.5263639550583908,-0.3759183623383184,-0.5263639550583908,-0.5217153552833323,-0.4771733174386817,0.20511819136402484,-0.5089797286268707,-0.4879457750992303,2.5701413496499446,-0.41341450597845897,2.009543267685874,-0.43938519563085143
170,-0.5176457357328414,-0.527341490046306,-0.3701113054728866,-0.527341490046306,-0.5224832540061162,-0.48016440453206505,0.2323099635106645,-0.5078611680464767,-0.4871907789703563,2.708805822675249,-0.4092983994830136,1.8197887780315687,-0.4114665378811149
171,-0.509344862398266,-0.5267388612899504,-0.3795525099786673,-0.5267388612899504,-0.5221909684123545,-0.482537852826705,0.2046825882804197,-0.5087825774606725,-0.4891529697395716,2.5026839976705753,-0.41623634013183686,2.0902164237967193,-0.4363072062197391
172,-0.5133456429027161,-0.514466067199628,-0.48185345829857207,-0.514466067199628,-0.5103592942269024,-0.469597559348595,0.19817983100863026,-0.4935609822692499,-0.4742035870748676,1.8690727561861848,-0.38079463318542356,2.6815696051038485,-0.3961749005930821
173,-0.5079786134954457,-0.5087188657147393,-0.47605356294573425,-0.5087188657147393,-0.5046054572179016,-0.45697057372315003,0.16959026092065038,-0.4873751149202657,-0.468391331432017,1.8786711638224232,-0.3748314518961011,2.681189096048598,-0.4358066837315773
174,-0.4995685596270135,-0.500253193097096,-0.4674277455555519,-0.500253193097096,-0.4961196182214942,-0.4527657123203288,0.05656365779280157,-0.4783541618100594,-0.45972794921864646,1.8988412445071208,-0.36570938342064335,2.6868951369674523,-0.4221205228994452
175,-0.4747206801859177,-0.47526150677876566,-0.4423931439181088,-0.47526150677876566,-0.47112252775186814,-0.4221364936217632,-0.20663365228796496,-0.4498408714729791,-0.43468328102486825,1.9269694578519594,-0.34054179727582634,2.6976311213699784,-0.43200511812511105
176,-0.4872372575737368,-0.48780644242278404,-0.45497820775116044,-0.48780644242278404,-0.4836725165752463,-0.4390099059479262,-0.10521565810163905,-0.4589913581180544,-0.44727775764300176,1.9114916965403286,-0.35325120895390677,2.6996125007679757,-0.4058574417980642
177,-0.5003809194248652,-0.5008185184564313,-0.468149834993894,-0.5008185184564313,-0.4967046842426303,-0.4498795712796602,0.09125095466708438,-0.47405843021273564,-0.46048681047799017,1.886818593867283,-0.3669172479680068,2.6902262167978304,-0.4500812298195524
178,-0.5024020594537855,-0.5029417991940006,-0.4700308394247848,-0.5029417991940006,-0.4987974561119512,-0.4471963216589832,0.10164472101085237,-0.47925159647419935,-0.46231098466410453,1.9024024209758443,-0.36804749495474576,2.676581961028483,-0.44670875188462444
179,-0.47240887992495606,-0.4729261726582413,-0.4509099075391817,-0.4729261726582413,-0.468558718439501,-0.4104572578082266,0.04973638138772619,-0.44760746777132276,-0.44607706885451004,1.2543661720484665,-0.31362149008943613,3.079210260575397,-0.42781967826797285
180,-0.4913469908302538,-0.49193728258513963,-0.4698954228853947,-0.49193728258513963,-0.48756475106746666,-0.42236206284183914,0.2544395113127266,-0.46737763322050513,-0.4650569658781336,1.2373630922322456,-0.33244740345690416,3.0523220762892898,-0.42419888448348453
181,-0.47760284317679796,-0.47821977401932075,-0.4561865296435071,-0.47821977401932075,-0.47384895155777723,-0.42319040270021546,0.07888095775938223,-0.45495141403398487,-0.4513499638049139,1.2504046831075228,-0.31879223341383983,3.0766561173467113,-0.3935798718439391
182,-0.4940497064338582,-0.49486551955112396,-0.4728189385506435,-0.49486551955112396,-0.4904920514502157,-0.43074223212899476,0.3314331667270473,-0.4706626753844989,-0.4679794451602941,1.2348052662589308,-0.3353414781655334,3.0372476934201655,-0.45166856002985734
183,-0.4953079835648686,-0.49619912239926883,-0.4742946306664093,-0.49619912239926883,-0.4918538411124252,-0.43776043165018064,0.35504860510535274,-0.47084868013770337,-0.4694863276030987,1.2223240094876764,-0.3377032066086594,3.03790362913404,-0.44562289758518675
184,-0.5004039357604168,-0.5011554849555776,-0.47890210243155723,-0.5011554849555776,-0.4967409928126012,-0.45046119403500445,0.31118343807573395,-0.47412667127934977,-0.4740172135848211,1.244739973229758,-0.3401350748224222,3.035865883699688,-0.3746911403678523
185,-0.4889460421465412,-0.4894994720076472,-0.46698520942585897,-0.4894994720076472,-0.4850332280483331,-0.43318635913539405,0.14016770914155122,-0.45948320087370786,-0.46204305422497866,1.2768634053440286,-0.32659139316381386,3.053385157275292,-0.36914884072695014
186,-0.47100649917372295,-0.4715125810540384,-0.4492890639962704,-0.4715125810540384,-0.46710401344257874,-0.4007677184201436,0.0127071402046464,-0.4426111681389119,-0.44441073098358963,1.272039773478166,-0.3107082706360424,3.0754872166660623,-0.4313115034495394
187,-0.5067765236726448,-0.1845196324933882,-0.4826635264725162,-0.5073414618740609,-0.504206503219853,-0.45868862527717824,-0.2124975243730465,-0.48016273336758053,-0.4714723697206529,2.3478382735372225,-0.39829942172770033,2.3182104034185076,-0.4594203547571077
188,-0.49885490437482005,-0.17304036892257033,-0.4747916887429192,-0.4997682176212156,-0.4965953271794088,-0.452167600375253,-0.28848420879609166,-0.4666111494733911,-0.46346512332136613,2.389958088646803,-0.38940681094967317,2.279887106729659,-0.46665979561975285
189,-0.5050329586276937,-0.18415138536499473,-0.48105558684191446,-0.5056309105445277,-0.502508987155562,-0.4543013463575289,-0.22772972100044253,-0.47300645393036383,-0.4699109633023573,2.3376768899322298,-0.39704227092832983,2.3298185015389525,-0.46712480741746804
190,-0.4964979466773458,-0.16848377303030643,-0.4720347743986406,-0.497160266330957,-0.49396845238490406,-0.4463907039991165,-0.34012594175397953,-0.449832312080078,-0.46064065596421805,2.4098007188614634,-0.3861406508160706,2.2613850223310363,-0.45991026375688326
191,-0.5012691921176498,-0.17762271180531317,-0.4769879752528146,-0.5017670057210389,-0.4986192044667907,-0.4532245969055262,-0.2799082445520533,-0.4550916680384808,-0.4657509730637361,2.3651091938002695,-0.39227826644283825,2.305394611654461,-0.4679839670884889
192,-0.4972850955016613,-0.17444079044037866,-0.4731806157027707,-0.497907877466549,-0.49476665264365044,-0.44631128300713013,-0.30885933549347616,-0.4513300545662784,-0.4619670900191968,2.362978803342691,-0.38864788362659813,2.308995740596768,-0.4772778654717688
193,-0.49545910003474547,0.008879288237953907,-0.4710054934103394,-0.49564299840822795,-0.49227110779247596,-0.43846380592166073,-0.41239682111160797,-0.44334421817448477,-0.4872342936307916,1.7326637676124086,-0.3644672038802207,2.8120891998919153,-0.45334721337772305
194,-0.5061417809702909,0.01493511384425078,-0.48081475661744655,-0.5062667825584448,-0.5027834165508202,-0.4488998271610548,-0.3429568550189336,-0.4522389939773414,-0.4975800842850666,1.7957082598867942,-0.370754289493744,2.766012457023146,-0.46821904412104803
195,-0.521885204387189,0.159138760824901,-0.5180862225499746,-0.5220027864467868,-0.5184097647849286,-0.45495291538723004,-0.24954616753811168,-0.47391078750166926,-0.4879457090832024,1.6491358954817181,-0.39939730793788303,2.834577615814682,-0.4967154065043254
196,-0.5235829443818815,0.09862081409103422,-0.5120672567023902,-0.5238950582773901,-0.5207513531219297,-0.4671916437530313,-0.25854766768034926,-0.46702045188813,-0.5083321614681795,2.0362014668377553,-0.4258488083793633,2.5645618135104553,-0.49214674878660053
197,-0.5371166525906146,0.12836846033858032,-0.5248534271108147,-0.5375050232999468,-0.5341423622075722,-0.4783504876972091,-0.2328679045353206,-0.4766691571510218,-0.5208581862089836,2.2008996781634957,-0.43262994962687873,2.411565401549635,-0.4658403896233503
198,-0.5293333334617941,0.09824783453819426,-0.5176994024184008,-0.529629063480761,-0.5264582851457653,-0.47253935652838747,-0.22903299855418618,-0.47226466038550424,-0.5139321410302872,2.0525146796221927,-0.43073845204277555,2.5485374290571667,-0.47767225016969245
199,-0.5173103683127267,0.1550526462113649,-0.5071259998495742,-0.5175333836805329,-0.514680202943202,-0.46815140938057526,-0.4092116336032063,-0.46334843714185237,-0.4962938248418414,2.3285675007041298,-0.3971758835946144,2.292460250678354,-0.48524925424572185
200,-0.5177041138050369,0.16517833130760928,-0.5072632592488738,-0.5178319445703539,-0.514934543084261,-0.4665342780609931,-0.41789675683663086,-0.46280719882925486,-0.49626319901631294,2.3723799596711324,-0.3956090530974552,2.245124360902291,-0.4858383053318598
201,-0.530221946296973,0.10047652805043716,-0.5149599327593931,-0.5304854207107285,-0.5273114909078692,-0.4833582991559854,-0.23680131365098592,-0.4825323126048799,-0.5151893734680335,2.1310267995181884,-0.41805947347692074,2.4810768406672614,-0.4736606052041168
202,-0.5124258215614019,0.11374013388774148,-0.49717955285859833,-0.5125910970874423,-0.5094404611982943,-0.4548167859635496,-0.3933983658594376,-0.46498992353332835,-0.4974073096698621,2.129387913571515,-0.4009902595682277,2.48909183749399,-0.4889803076531051
203,-0.5304115720209062,0.30573482944722485,-0.5071237718205893,-0.5307206202976013,-0.527056945427719,-0.4615765713834316,-0.23840145259730414,-0.4856576835418748,-0.4955014434662402,1.4415532822586203,-0.40129014544234926,2.9276264486579016,-0.4971743543657298
204,-0.5297221900328656,0.3098637864412924,-0.5062096057960163,-0.5298997779276885,-0.5262216135157524,-0.4588822992314739,-0.24791601262905177,-0.48465862084936806,-0.4945413120595209,1.450174310689698,-0.3999574158621725,2.9224124332755275,-0.5044416825026078
205,-0.47399898567698256,-0.475121383810198,-0.38799195828057903,-0.475121383810198,-0.471098127050615,-0.42665306975968004,-0.2916477115429174,-0.44266053060108007,-0.442211308067188,1.8039013613932422,-0.3220895316052016,2.790380881789966,-0.3856882529785684
206,-0.49531015921303984,-0.4972137481454071,-0.4094475990149732,-0.4972137481454071,-0.4931610902677129,-0.4447861126969534,-0.06211244225798678,-0.4611218876309475,-0.4640631724587465,1.798463618155839,-0.3430635712024353,2.7753282072025107,-0.4062982943247404
207,-0.5143694520937483,-0.5164810351911309,-0.42774074787305444,-0.5164810351911309,-0.5123833958617127,-0.4680216318332049,0.09271810437677803,-0.47998858219382295,-0.4829625130691001,1.8046766217594985,-0.36061990732368787,2.7467984823044778,-0.365144907810162
208,-0.5070460336966518,-0.5082010037739397,-0.41818015208865666,-0.4997004512068686,-0.504044233568642,-0.4566536530072205,-0.005818347060036827,-0.4721654613316118,-0.47419879350565525,1.8464520573047591,-0.350090726026417,2.733229701101618,-0.38358290314067717
209,-0.5305142854402672,-0.5341101938251268,-0.44671107561424783,-0.5258572081583771,-0.5300744838340862,-0.49000623842201657,0.2911883728498393,-0.5021298743664718,-0.5010982511581281,1.7519668358645293,-0.3806046604235831,2.741499817307813,-0.34354875477987706
210,-0.525251583528948,-0.526700729978773,-0.43873523127622366,-0.5183942617349062,-0.5226388670075222,-0.4771941792453269,0.23832499528135817,-0.4944957219504771,-0.49347485700330584,1.7741909735723274,-0.3722004206428507,2.7398179069218416,-0.3832480234071936
211,-0.525680569250252,-0.5287968804584776,-0.44097492161258506,-0.5205039664975812,-0.5247416455315993,-0.4839819734137937,0.2059552964769407,-0.4984033507917925,-0.49562522461489217,1.768340286709817,-0.37454868078580517,2.7488944334462038,-0.32993280367618266
212,-0.5009173004807743,-0.5027321609451811,-0.4142411055647888,-0.49437606506412424,-0.4986460300593443,-0.4542083121638838,-0.05317420254432128,-0.4722106851300328,-0.4693077774209536,1.811906398107573,-0.3473087775575232,2.7639999627951934,-0.3687839439718394
213,-0.4826957482910636,-0.48387647345718127,-0.3948935563693228,-0.48387647345718127,-0.47976763054349264,-0.4303102698278047,-0.21247437506833997,-0.45072508525336286,-0.45026630647404303,1.8436275901251422,-0.3275891969855884,2.7579081574839606,-0.4050606318817221
214,-0.4863769049435376,-0.4889756806242071,-0.3939280741372784,-0.4889756806242071,-0.4845867968119212,-0.44040177634590133,-0.401018499928088,-0.4567770698336635,-0.4530747905441585,1.9971609574191596,-0.32203654175198104,2.6427487132836336,-0.22375785515784796
215,-0.4874972326118222,-0.48913998045937845,-0.4012867347992391,-0.48913998045937845,-0.4850833008439103,-0.43785492241679286,-0.13739516308544944,-0.4564094615332676,-0.45595650712221536,1.8088155481391677,-0.33483682944156995,2.7763626719675014,-0.4105781073336448
216,-0.5025591850001979,-0.5029393738495094,-0.38713184935529715,-0.49460189908390734,-0.4983537627284283,-0.4538483224296446,-0.036040786975795554,-0.4769923186314793,-0.4612520000214992,1.7982036614566517,-0.36620478769363607,2.772020714078969,-0.39030008976622593
